CCN,WI,Year
330080,1.3521,2017
330084,0.8879,2017
330085,0.8879,2017
330086,1.3521,2017
330088,1.3521,2017
330090,0.8879,2017
330094,0.9504,2017
330096,0.8879,2017
330100,1.2951,2017
330101,1.3521,2017
330102,1.0369,2017
330103,0.8879,2017
330104,1.2951,2017
330106,1.3521,2017
330107,1.3521,2017
330108,0.8879,2017
330111,1.0369,2017
330115,0.9795,2017
330119,1.3521,2017
330125,0.8879,2017
330126,1.2951,2017
330127,1.3521,2017
330128,1.3521,2017
330132,0.9137,2017
330135,1.2951,2017
330136,0.9536,2017
330140,0.9795,2017
330141,1.3521,2017
330144,0.8879,2017
330151,0.8879,2017
330152,1.2951,2017
330153,0.8879,2017
330157,0.8879,2017
330158,1.2951,2017
330159,0.9795,2017
330160,1.2951,2017
330162,1.3521,2017
330163,1.0369,2017
330164,0.8879,2017
330166,0.8879,2017
330167,1.3521,2017
330169,1.3521,2017
330175,0.8879,2017
330180,0.8879,2017
330181,1.3521,2017
330182,1.3521,2017
330184,1.3521,2017
330185,1.3521,2017
330188,1.0369,2017
330191,0.8879,2017
330193,1.3521,2017
330194,1.3521,2017
330195,1.3521,2017
330196,1.2951,2017
330197,0.956,2017
330198,1.3521,2017
330199,1.2951,2017
330201,1.2951,2017
330202,1.2951,2017
330203,0.9795,2017
330204,1.2951,2017
330205,1.2951,2017
330208,1.3521,2017
330211,0.8879,2017
330214,1.2951,2017
330215,0.9536,2017
330218,0.9795,2017
330219,1.0369,2017
330221,1.2951,2017
330222,0.8879,2017
330223,0.8879,2017
330224,1.1312,2017
330225,1.3521,2017
330226,0.8879,2017
330229,0.8879,2017
330231,1.3521,2017
330232,0.8879,2017
330233,1.2951,2017
330234,1.3521,2017
330235,0.9536,2017
330236,1.2951,2017
330238,0.8879,2017
330239,0.8879,2017
330240,1.2951,2017
330241,0.9795,2017
330245,0.9091,2017
330246,1.3521,2017
330250,1.0311,2017
330259,1.3521,2017
330261,1.3521,2017
330264,1.2951,2017
330265,0.8879,2017
330267,1.3521,2017
330268,0.8879,2017
330270,1.3521,2017
330273,1.278,2017
330276,0.8879,2017
330277,0.8879,2017
330279,1.0369,2017
330285,0.8879,2017
330286,1.3521,2017
330304,1.3521,2017
330306,1.2951,2017
330307,0.8879,2017
330316,1.2951,2017
330331,1.3521,2017
330332,1.3521,2017
330340,1.3521,2017
330350,1.2951,2017
330353,1.3521,2017
330372,1.3521,2017
330385,1.3521,2017
330386,1.0104,2017
330393,1.3521,2017
330394,0.8879,2017
330395,1.3521,2017
330396,1.2951,2017
330397,1.2951,2017
330399,1.3521,2017
330401,1.3521,2017
330403,0.8879,2017
330404,1.2951,2017
330405,1.2951,2017
330406,0.8879,2017
330408,0.8879,2017
330409,0.8879,2017
340001,0.9056,2017
340002,0.8661,2017
340003,0.8258,2017
340004,0.859,2017
340008,0.9056,2017
340010,0.9213,2017
340013,0.9056,2017
340014,0.859,2017
340015,0.9056,2017
340016,0.8074,2017
340017,0.8661,2017
340020,0.9285,2017
340021,0.9056,2017
340023,0.8927,2017
340024,0.8262,2017
340027,0.837,2017
340028,0.8414,2017
340030,0.9652,2017
340032,0.9056,2017
340036,0.9443,2017
340037,0.8277,2017
340038,0.8614,2017
340039,0.9056,2017
340040,0.9408,2017
340041,0.8509,2017
340042,0.8074,2017
340047,0.859,2017
340049,0.9652,2017
340050,0.8226,2017
340051,0.8509,2017
340053,0.9056,2017
340055,0.8509,2017
340060,0.851,2017
340061,0.9652,2017
340064,0.8074,2017
340068,0.8665,2017
340069,0.9591,2017
340070,0.9285,2017
340071,0.9213,2017
340073,0.9591,2017
340075,0.8509,2017
340084,0.9293,2017
340085,0.859,2017
340087,0.8153,2017
340090,0.9443,2017
340091,0.859,2017
340096,0.859,2017
340097,0.8258,2017
340098,0.9056,2017
340099,0.8074,2017
340106,0.8074,2017
340107,0.9045,2017
340109,0.8952,2017
340113,0.9056,2017
340114,0.9591,2017
340115,0.9285,2017
340116,0.8584,2017
340119,0.9056,2017
340120,0.8156,2017
340123,0.851,2017
340126,0.9213,2017
340127,0.9285,2017
340129,0.9056,2017
340130,0.9056,2017
340131,0.842,2017
340132,0.8074,2017
340133,0.8619,2017
340136,0.9285,2017
340141,0.8074,2017
340142,0.818,2017
340143,0.9056,2017
340144,0.9056,2017
340145,0.9056,2017
340147,0.9213,2017
340148,0.859,2017
340151,0.827,2017
340153,0.9056,2017
340155,0.9652,2017
340156,1.4448,2017
340158,0.8212,2017
340159,0.9652,2017
340166,0.9056,2017
340168,0.8779,2017
340171,0.9056,2017
340173,0.9591,2017
340183,0.9056,2017
340184,0.8661,2017
340186,0.8614,2017
340188,0.8414,2017
350002,1,2017
350006,1,2017
350011,1,2017
350015,1,2017
350019,1,2017
350063,1.4448,2017
350064,1.4448,2017
350070,1,2017
360001,0.924,2017
360002,0.8262,2017
360003,0.924,2017
360006,0.9528,2017
360008,0.8203,2017
360009,0.8913,2017
360010,0.8269,2017
360011,0.9232,2017
360012,0.9528,2017
360013,0.8913,2017
360014,0.9232,2017
360016,0.924,2017
360017,0.9528,2017
360019,0.8896,2017
360020,0.8896,2017
360025,0.8896,2017
360026,0.8924,2017
360027,0.8896,2017
360029,0.8868,2017
360032,0.8913,2017
360035,0.9528,2017
360036,0.8896,2017
360037,0.912,2017
360039,0.9232,2017
360040,0.8804,2017
360041,0.912,2017
360044,0.8424,2017
360046,0.924,2017
360048,0.8868,2017
360051,0.8924,2017
360052,0.8924,2017
360054,0.8203,2017
360055,0.8896,2017
360056,0.924,2017
360058,0.8203,2017
360059,0.912,2017
360064,0.8203,2017
360065,0.8896,2017
360066,0.8913,2017
360068,0.8868,2017
360070,0.8284,2017
360071,0.8258,2017
360072,0.9528,2017
360074,0.8868,2017
360075,0.912,2017
360076,0.924,2017
360077,0.912,2017
360078,0.8896,2017
360079,0.924,2017
360080,0.8203,2017
360081,0.8868,2017
360082,0.912,2017
360084,0.8284,2017
360085,0.9528,2017
360086,0.8924,2017
360087,0.912,2017
360089,0.8203,2017
360090,0.8868,2017
360091,0.912,2017
360092,0.9528,2017
360095,0.8913,2017
360096,0.8203,2017
360098,0.912,2017
360101,0.912,2017
360107,0.8308,2017
360109,0.8433,2017
360112,0.8868,2017
360113,0.924,2017
360115,0.912,2017
360116,0.924,2017
360118,0.9232,2017
360121,0.8868,2017
360123,0.912,2017
360125,0.8896,2017
360130,0.912,2017
360131,0.8284,2017
360132,0.924,2017
360133,0.8924,2017
360134,0.924,2017
360137,0.912,2017
360141,0.8203,2017
360143,0.912,2017
360144,0.912,2017
360145,0.912,2017
360147,0.8203,2017
360148,0.8203,2017
360150,0.8896,2017
360151,0.8284,2017
360152,0.9528,2017
360153,0.8203,2017
360155,0.912,2017
360156,0.8308,2017
360159,0.9232,2017
360161,0.828,2017
360163,0.924,2017
360170,0.9528,2017
360172,0.912,2017
360174,0.8924,2017
360175,0.9232,2017
360179,0.924,2017
360180,0.912,2017
360185,0.8269,2017
360189,0.9528,2017
360192,0.912,2017
360195,0.912,2017
360197,0.9232,2017
360203,0.8203,2017
360210,0.9528,2017
360211,0.8407,2017
360212,0.912,2017
360218,0.9528,2017
360230,0.912,2017
360234,0.924,2017
360236,0.924,2017
360238,0.8203,2017
360239,0.8924,2017
360241,0.8896,2017
360245,0.8896,2017
360247,0.9528,2017
360259,0.8868,2017
360261,0.8405,2017
360262,0.8868,2017
360263,0.8913,2017
360266,0.9528,2017
360269,0.924,2017
360270,0.8203,2017
360271,0.924,2017
360274,0.8924,2017
360276,0.8203,2017
360348,0.9528,2017
360350,0.924,2017
360351,0.8896,2017
360352,0.8203,2017
360354,0.924,2017
360355,0.8924,2017
360356,0.8308,2017
360358,0.9528,2017
360359,0.912,2017
360360,0.8924,2017
360361,0.8249,2017
360362,0.924,2017
360363,0.8203,2017
370001,0.8751,2017
370002,0.8751,2017
370004,0.7958,2017
370006,0.8325,2017
370007,0.7833,2017
370008,0.8972,2017
370011,0.8972,2017
370013,0.8972,2017
370014,0.8578,2017
370015,0.7998,2017
370016,0.8751,2017
370018,0.7998,2017
370019,0.7833,2017
370020,0.8751,2017
370022,0.7833,2017
370023,0.7862,2017
370025,0.7998,2017
370026,0.8569,2017
370028,0.8972,2017
370029,0.7833,2017
370030,0.7833,2017
370032,0.8972,2017
370034,0.7998,2017
370036,0.7833,2017
370037,0.8972,2017
370039,0.7998,2017
370040,0.7833,2017
370041,0.7998,2017
370047,0.8751,2017
370048,0.7833,2017
370049,0.8751,2017
370051,0.7833,2017
370054,0.8972,2017
370056,0.8017,2017
370057,0.7998,2017
370065,0.785,2017
370072,0.7833,2017
370078,0.8751,2017
370080,0.7833,2017
370083,0.7833,2017
370089,0.7833,2017
370091,0.7998,2017
370093,0.8972,2017
370094,0.8972,2017
370097,0.8017,2017
370099,0.8751,2017
370100,0.7854,2017
370103,0.7833,2017
370106,0.8972,2017
370112,0.7833,2017
370113,0.8642,2017
370114,0.8751,2017
370138,0.7856,2017
370139,0.8038,2017
370149,0.8751,2017
370153,0.7883,2017
370156,0.8047,2017
370158,0.8972,2017
370166,0.7998,2017
370169,0.7869,2017
370170,1.4448,2017
370171,1.4448,2017
370172,1.4448,2017
370173,1.4448,2017
370178,0.7833,2017
370180,1.4448,2017
370183,0.7998,2017
370190,0.7998,2017
370192,0.8972,2017
370199,0.8972,2017
370201,0.8972,2017
370202,0.7998,2017
370203,0.8972,2017
370206,0.8972,2017
370210,0.7998,2017
370211,0.8972,2017
370212,0.8972,2017
370214,0.8047,2017
370215,0.8972,2017
370216,0.7998,2017
370218,0.7998,2017
370220,0.8972,2017
370222,0.8972,2017
370225,0.8972,2017
370227,0.7998,2017
370228,0.7998,2017
370229,0.8751,2017
370232,0.7858,2017
370233,0.7998,2017
370234,0.8972,2017
370235,0.7998,2017
370236,0.8972,2017
380001,1.1785,2017
380002,1.0797,2017
380004,1.1893,2017
380005,1.1119,2017
380007,1.1893,2017
380009,1.1893,2017
380014,1.0912,2017
380017,1.1893,2017
380018,1.1119,2017
380020,1.1611,2017
380021,1.1893,2017
380022,1.0781,2017
380025,1.1893,2017
380027,1.1499,2017
380029,1.0759,2017
380033,1.1611,2017
380037,1.1893,2017
380038,1.1893,2017
380040,1.0644,2017
380047,1.1562,2017
380050,1.0797,2017
380051,1.1785,2017
380052,1.0644,2017
380056,1.0759,2017
380060,1.1893,2017
380061,1.1893,2017
380071,1.1893,2017
380075,1.1119,2017
380082,1.1893,2017
380089,1.1893,2017
380090,1.0644,2017
380091,1.1893,2017
380102,1.1611,2017
380103,1.1893,2017
390B15,0.9948,2017
390B42,1.0437,2017
390001,0.8459,2017
390002,0.8623,2017
390003,0.9413,2017
390004,0.9517,2017
390006,0.9413,2017
390008,0.815,2017
390009,0.8031,2017
390012,1.0437,2017
390013,0.9373,2017
390016,0.8407,2017
390019,0.9474,2017
390025,1.1024,2017
390026,1.1024,2017
390027,1.1024,2017
390028,0.8623,2017
390030,0.9373,2017
390031,0.8401,2017
390032,0.8623,2017
390035,1.1024,2017
390036,0.8623,2017
390037,0.8623,2017
390039,0.8166,2017
390041,0.8623,2017
390042,0.8623,2017
390043,0.8057,2017
390044,0.9948,2017
390045,0.8611,2017
390046,0.9785,2017
390048,0.9513,2017
390049,1.0856,2017
390050,0.8623,2017
390052,0.8487,2017
390056,0.8562,2017
390057,1.1024,2017
390058,0.9517,2017
390061,0.9435,2017
390062,1.0334,2017
390063,0.8031,2017
390065,1.0102,2017
390066,0.9587,2017
390067,0.9517,2017
390068,0.9435,2017
390070,1.1024,2017
390071,0.9513,2017
390072,0.9413,2017
390073,1.0334,2017
390076,1.0171,2017
390079,0.8558,2017
390080,1.1024,2017
390081,1.1024,2017
390084,0.8677,2017
390086,0.8407,2017
390090,0.8623,2017
390091,0.8407,2017
390093,0.8107,2017
390095,0.8276,2017
390096,0.9948,2017
390097,1.0437,2017
390100,0.9435,2017
390101,0.9785,2017
390102,0.8623,2017
390104,0.808,2017
390107,0.8623,2017
390108,1.0437,2017
390110,0.9133,2017
390111,1.1024,2017
390112,0.8166,2017
390113,0.8203,2017
390114,0.8623,2017
390115,1.1024,2017
390116,1.0437,2017
390117,0.8604,2017
390118,0.808,2017
390119,0.9318,2017
390123,1.0437,2017
390125,0.8305,2017
390127,1.0171,2017
390130,0.8031,2017
390132,1.1024,2017
390133,0.9474,2017
390137,0.8276,2017
390138,1.0739,2017
390139,1.1024,2017
390142,1.1024,2017
390145,0.8623,2017
390146,0.8031,2017
390147,0.8623,2017
390150,0.8116,2017
390151,1.0739,2017
390153,1.1024,2017
390156,1.1024,2017
390157,0.8623,2017
390160,0.8623,2017
390162,1.0856,2017
390163,0.8623,2017
390164,0.8623,2017
390168,0.8623,2017
390173,0.8945,2017
390174,1.1024,2017
390178,0.8031,2017
390179,1.0171,2017
390180,1.1024,2017
390183,0.9644,2017
390184,0.8623,2017
390185,0.9318,2017
390189,0.8677,2017
390192,0.8276,2017
390194,0.9474,2017
390195,1.1024,2017
390197,0.9474,2017
390198,0.8031,2017
390199,0.8031,2017
390201,1.0856,2017
390203,1.1024,2017
390204,1.1024,2017
390211,0.8407,2017
390217,0.8623,2017
390219,0.8623,2017
390220,1.0171,2017
390222,1.1024,2017
390223,1.1024,2017
390225,0.9435,2017
390226,1.1024,2017
390228,0.8623,2017
390231,1.0437,2017
390233,0.9086,2017
390236,0.8096,2017
390237,0.8459,2017
390256,0.9517,2017
390258,1.1024,2017
390263,0.9474,2017
390265,0.8623,2017
390266,0.8031,2017
390267,0.8623,2017
390268,1.005,2017
390270,0.9318,2017
390272,1.0437,2017
390278,1.0437,2017
390290,1.1024,2017
390302,1.1024,2017
390304,1.1024,2017
390307,0.8031,2017
390312,1.1024,2017
390313,0.9644,2017
390314,0.9474,2017
390316,0.9948,2017
390318,0.9474,2017
390321,0.9474,2017
390322,1.1024,2017
390323,0.8623,2017
390324,1.0437,2017
390325,0.9785,2017
390326,0.9715,2017
390327,0.9785,2017
390328,0.8623,2017
390329,1.0437,2017
400001,0.4185,2017
400003,0.4212,2017
400004,0.4185,2017
400005,0.4185,2017
400006,0.4185,2017
400007,0.4185,2017
400009,0.3958,2017
400010,0.3985,2017
400011,0.4185,2017
400012,0.4185,2017
400013,0.4185,2017
400014,0.3879,2017
400015,0.4185,2017
400016,0.4185,2017
400018,0.4185,2017
400019,0.4185,2017
400021,0.4395,2017
400022,0.4212,2017
400024,0.3879,2017
400026,0.3879,2017
400032,0.4185,2017
400044,0.4212,2017
400048,0.3958,2017
400061,0.4185,2017
400079,0.3879,2017
400087,0.3939,2017
400098,0.4185,2017
400102,0.4185,2017
400103,0.3879,2017
400104,0.4185,2017
400105,0.4185,2017
400106,0.4185,2017
400109,0.4185,2017
400110,0.4212,2017
400111,0.3879,2017
400112,0.4185,2017
400113,0.4212,2017
400114,0.4185,2017
400115,0.4185,2017
400117,0.3939,2017
400118,0.4185,2017
400120,0.4185,2017
400121,0.4185,2017
400122,0.4185,2017
400123,0.3879,2017
400124,0.4185,2017
400125,0.4185,2017
400126,0.4395,2017
400127,0.4185,2017
400128,0.4185,2017
400130,0.3879,2017
400131,0.4185,2017
410001,1.1327,2017
410004,1.1327,2017
410005,1.1327,2017
410006,1.1327,2017
410007,1.1327,2017
410008,1.1327,2017
410009,1.1327,2017
410010,1.2318,2017
410011,1.1327,2017
410012,1.1327,2017
410013,1.1327,2017
420002,0.9056,2017
420004,0.8754,2017
420005,0.8117,2017
420007,0.8927,2017
420009,0.8284,2017
420010,0.8117,2017
420011,0.9278,2017
420015,0.9278,2017
420016,0.8117,2017
420018,0.8301,2017
420019,0.9056,2017
420020,0.8754,2017
420023,0.9278,2017
420026,0.8301,2017
420027,0.9278,2017
420030,0.8754,2017
420033,0.9278,2017
420036,0.9056,2017
420037,0.9278,2017
420038,0.8117,2017
420039,0.8186,2017
420043,0.8242,2017
420048,0.8301,2017
420049,0.8212,2017
420051,0.8117,2017
420053,0.8145,2017
420054,0.8117,2017
420055,0.8117,2017
420056,0.8117,2017
420057,0.8117,2017
420062,0.8227,2017
420064,0.8212,2017
420065,0.8754,2017
420066,0.8117,2017
420067,0.8117,2017
420068,0.8638,2017
420069,0.8117,2017
420070,0.8145,2017
420071,0.8638,2017
420072,0.8158,2017
420073,0.8301,2017
420078,0.9278,2017
420079,0.8754,2017
420080,0.8453,2017
420082,0.8638,2017
420083,0.8927,2017
420085,0.8665,2017
420086,0.8301,2017
420087,0.8754,2017
420089,0.8754,2017
420091,0.8117,2017
420098,0.8128,2017
420101,0.8453,2017
420102,0.9278,2017
420103,0.8927,2017
420104,0.8754,2017
420105,0.8212,2017
420106,0.8301,2017
420107,0.8227,2017
430005,1,2017
430008,1,2017
430012,1,2017
430013,1,2017
430014,1,2017
430015,1,2017
430016,1,2017
430027,1,2017
430048,1,2017
430077,1,2017
430081,1.4448,2017
430082,1.4448,2017
430083,1.4448,2017
430084,1.4448,2017
430089,1,2017
430090,1,2017
430091,1,2017
430092,1,2017
430093,1,2017
430094,1,2017
430095,1,2017
430096,1,2017
430097,1,2017
440001,0.7244,2017
440002,0.8392,2017
440003,0.9188,2017
440006,0.9188,2017
440007,0.7449,2017
440008,0.7244,2017
440009,0.7244,2017
440010,0.7244,2017
440011,0.7244,2017
440012,0.7257,2017
440015,0.7244,2017
440016,0.7244,2017
440017,0.7244,2017
440018,0.7244,2017
440020,0.8944,2017
440025,0.8543,2017
440029,0.9188,2017
440030,0.7244,2017
440031,0.7244,2017
440032,0.7244,2017
440033,0.7244,2017
440034,0.7244,2017
440035,0.8944,2017
440039,0.9188,2017
440040,0.7244,2017
440046,0.9188,2017
440047,0.7244,2017
440048,0.8696,2017
440049,0.8696,2017
440050,0.7256,2017
440051,0.7269,2017
440053,0.9188,2017
440054,0.7484,2017
440056,0.7244,2017
440057,0.733,2017
440058,0.8522,2017
440059,0.8944,2017
440060,0.7244,2017
440061,0.7275,2017
440063,0.7244,2017
440064,0.8707,2017
440065,0.9188,2017
440067,0.7244,2017
440068,0.8522,2017
440070,0.7244,2017
440072,0.7244,2017
440073,0.9188,2017
440081,0.7244,2017
440082,0.9188,2017
440083,0.7894,2017
440084,0.7337,2017
440091,0.8707,2017
440102,0.7449,2017
440104,0.8707,2017
440109,0.7244,2017
440110,0.7244,2017
440111,0.9188,2017
440115,0.7244,2017
440120,0.7244,2017
440125,0.7244,2017
440130,0.7894,2017
440131,0.8696,2017
440132,0.7244,2017
440133,0.9188,2017
440137,0.7959,2017
440144,0.8944,2017
440147,0.8696,2017
440148,0.7244,2017
440150,0.9188,2017
440151,0.8944,2017
440152,0.8696,2017
440153,0.7244,2017
440156,0.8707,2017
440159,0.8696,2017
440161,0.9188,2017
440162,0.8707,2017
440168,0.8696,2017
440173,0.7244,2017
440174,0.7244,2017
440175,0.8944,2017
440176,0.7257,2017
440180,0.7244,2017
440181,0.772,2017
440182,0.7244,2017
440183,0.8696,2017
440184,0.7244,2017
440185,0.8522,2017
440186,0.9188,2017
440187,0.8944,2017
440189,0.7244,2017
440192,0.8944,2017
440193,0.9188,2017
440194,0.9188,2017
440197,0.9188,2017
440200,0.9188,2017
440218,0.9188,2017
440227,0.9188,2017
440228,0.8696,2017
440231,0.9188,2017
440232,0.7244,2017
450002,0.8042,2017
450005,0.8081,2017
450007,0.8628,2017
450008,0.9424,2017
450010,0.8907,2017
450011,0.8791,2017
450015,0.9806,2017
450018,0.9665,2017
450021,0.9806,2017
450023,0.8174,2017
450024,0.8042,2017
450028,0.8294,2017
450029,0.7777,2017
450032,0.7904,2017
450033,0.8294,2017
450034,0.9665,2017
450035,0.9665,2017
450037,0.8082,2017
450039,0.963,2017
450040,0.8565,2017
450042,0.9085,2017
450044,0.9806,2017
450046,0.8379,2017
450051,0.9806,2017
450054,0.9424,2017
450055,0.7896,2017
450056,0.9533,2017
450058,0.8628,2017
450064,0.963,2017
450068,0.9665,2017
450072,0.9665,2017
450078,0.7777,2017
450079,0.9806,2017
450080,0.7904,2017
450082,0.7881,2017
450083,0.8302,2017
450085,0.7777,2017
450087,0.963,2017
450090,0.8482,2017
450092,0.7777,2017
450097,0.9665,2017
450099,0.7777,2017
450101,0.9085,2017
450102,0.8302,2017
450104,0.8628,2017
450107,0.8042,2017
450108,0.8628,2017
450119,0.8036,2017
450123,0.8081,2017
450124,0.9533,2017
450128,0.8036,2017
450130,0.8628,2017
450132,0.8957,2017
450133,0.8957,2017
450135,0.963,2017
450137,0.963,2017
450143,0.9533,2017
450144,0.7777,2017
450147,0.8174,2017
450148,0.963,2017
450152,0.9424,2017
450154,0.7777,2017
450155,0.7826,2017
450162,0.8565,2017
450163,0.7938,2017
450165,0.8628,2017
450176,0.8036,2017
450177,0.8628,2017
450178,0.8957,2017
450184,0.9665,2017
450187,0.9665,2017
450188,0.7777,2017
450192,0.9329,2017
450193,0.9665,2017
450194,0.7777,2017
450196,0.963,2017
450200,0.7777,2017
450203,0.9329,2017
450209,0.7958,2017
450210,0.7962,2017
450211,0.7904,2017
450213,0.8628,2017
450214,0.8413,2017
450219,0.7777,2017
450221,0.7777,2017
450222,0.9665,2017
450229,0.8412,2017
450231,0.7958,2017
450235,0.7777,2017
450236,0.8085,2017
450237,0.8628,2017
450241,0.9329,2017
450243,0.7777,2017
450253,0.9665,2017
450270,0.9329,2017
450271,0.9329,2017
450272,0.9533,2017
450280,0.9806,2017
450283,0.963,2017
450289,0.9665,2017
450292,0.9806,2017
450293,0.7777,2017
450296,0.9665,2017
450299,0.9665,2017
450306,0.8412,2017
450324,0.963,2017
450330,0.9665,2017
450340,0.8658,2017
450346,0.9665,2017
450347,0.9665,2017
450348,0.7777,2017
450351,0.9329,2017
450352,0.9806,2017
450358,0.9665,2017
450369,0.7777,2017
450370,0.9665,2017
450372,0.9806,2017
450373,0.7777,2017
450379,0.9806,2017
450388,0.8628,2017
450389,0.8193,2017
450395,0.9665,2017
450399,0.7777,2017
450400,0.8791,2017
450403,0.9806,2017
450411,0.7777,2017
450419,0.963,2017
450422,0.9806,2017
450424,0.9665,2017
450431,0.9533,2017
450438,0.7777,2017
450446,0.9665,2017
450447,0.963,2017
450451,0.9329,2017
450460,0.7881,2017
450462,0.9806,2017
450465,0.7777,2017
450469,0.963,2017
450475,0.8082,2017
450484,0.7904,2017
450488,0.8082,2017
450489,0.7777,2017
450497,0.8351,2017
450498,0.7777,2017
450508,0.7904,2017
450518,0.8081,2017
450530,0.9665,2017
450537,0.9806,2017
450539,0.7876,2017
450558,0.8658,2017
450563,0.963,2017
450565,0.8229,2017
450571,0.8658,2017
450573,0.7871,2017
450578,0.7777,2017
450580,0.7777,2017
450584,0.7777,2017
450586,0.7777,2017
450587,0.7777,2017
450591,0.9665,2017
450596,0.9329,2017
450597,0.7911,2017
450604,0.8628,2017
450605,0.8379,2017
450610,0.9665,2017
450615,0.7777,2017
450617,0.9665,2017
450620,0.7777,2017
450630,0.9665,2017
450634,0.9806,2017
450638,0.9665,2017
450639,0.963,2017
450641,0.8351,2017
450643,0.7777,2017
450644,0.9665,2017
450647,0.9806,2017
450651,0.9806,2017
450653,0.8924,2017
450654,0.7777,2017
450656,0.7904,2017
450658,0.7777,2017
450659,0.9665,2017
450661,0.8957,2017
450662,0.8294,2017
450668,0.8042,2017
450669,0.9806,2017
450670,0.9665,2017
450672,0.963,2017
450674,0.9665,2017
450675,0.963,2017
450677,0.963,2017
450678,0.9806,2017
450683,0.9806,2017
450684,0.9665,2017
450686,0.8565,2017
450688,0.9806,2017
450690,0.8302,2017
450694,0.8413,2017
450697,0.8628,2017
450698,0.7777,2017
450702,0.8193,2017
450709,0.9665,2017
450711,0.8036,2017
450713,0.9533,2017
450716,0.9665,2017
450718,0.9533,2017
450723,0.9806,2017
450730,0.9806,2017
450742,0.9806,2017
450743,0.9806,2017
450746,0.7777,2017
